Agency ID - NCES Assigned [District] Latest available year,Agency Name,State Name [District] Latest available year,Urban-centric Locale [District] 2009-10,Student_Size,Lunch_Status,AFGR,i_agency_type_regional_education_services,i_lgo_PK,i_lgo_K,Total Number Operational Schools [Public School] 2009-10,i_fin_sdlc_sec,r_frev_ao,r_frev_dis,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10,r_stud_reg_12_W_M,r_stud_reg_12_W_F,i_fin_sdlc_elem_sec,i_fin_sdlc_voc,r_stud_reg_12_W_F_LOWFULL,i_lgo_PK_LOWFULL,r_stud_reg_12_W_M_LOWFULL,i_lgo_K_LOWFULL,i_agency_type_local_school_district,r_frev_ao_LOWFULL,r_stud_re_B,r_stud_912,i_lgo_K_HIGHNOGE,i_lgo_PK_HIGHNOGE,i_fin_sdlc_sec_HIGHNOGE,r_st_TS,Total Number Operational Schools [Public School] 2009-10_HIGHNOGE,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10_HIGHNOGE,r_frev_ao_HIGHNOGE,r_frev_dis_HIGHNOGE,r_stud_912_HIGHNOGE,i_fin_sdlc_voc_HIGHNOGE,i_lgo_K_LOWNOGE,i_lgo_PK_LOWNOGE,r_st_TS_LOWNOGE,i_fin_sdlc_voc_LOWNOGE,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10_LOWNOGE,r_stud_912_LOWNOGE,r_frev_ao_LOWNOGE,i_ma_metropolitan,i_ucl_city_small,i_ma_micropolitan
2630660,SALINE AREA SCHOOLS,Michigan,21-Suburb: Large,Medium,Low,95.5,0,0,1,8.0,0,0.0563663814796,0.0,11551.0,0.0395075339949,0.0418963616318,1,0,0.0418963616318,0,0.0395075339949,1,1,0.0563663814796,0.0224182285924,0.349136346931,1,0,0,0.111394291947,8.0,11551.0,0.0563663814796,0.0,0.349136346931,0,1,0,0.111394291947,0,11551.0,0.349136346931,0.0563663814796,1,0,0
2927520,SALISBURY R-IV,Missouri,43-Rural: Remote,Medium,Average,100.0,0,0,1,2.0,0,0.43949044586,0.167197452229,9605.0,0.0617283950617,0.0452674897119,1,0,0.0452674897119,0,0.0617283950617,1,1,0.43949044586,0.0308641975309,0.409465020576,1,0,0,0.17487654321,2.0,9605.0,0.43949044586,0.167197452229,0.409465020576,0,1,0,0.17487654321,0,9605.0,0.409465020576,0.43949044586,0,0,0
4220730,SALISBURY TOWNSHIP SD,Pennsylvania,21-Suburb: Large,Small,Average,97.6,0,0,1,4.0,0,0.282524271845,0.225242718447,23086.0,0.0425404433793,0.0407429598562,1,0,0.0407429598562,0,0.0425404433793,1,1,0.282524271845,0.045536249251,0.35350509287,1,0,0,0.140089874176,4.0,23086.0,0.282524271845,0.225242718447,0.35350509287,0,1,0,0.140089874176,0,23086.0,0.35350509287,0.282524271845,1,0,0
4220760,SALISBURY-ELK LICK SD,Pennsylvania,42-Rural: Distant,Small,Average,97.2,0,0,1,2.0,0,0.313648293963,0.0,12755.0,0.0620689655172,0.051724137931,1,0,0.051724137931,0,0.0620689655172,1,1,0.313648293963,0.00689655172414,0.38275862069,1,0,0,0.2,2.0,12755.0,0.313648293963,0.0,0.38275862069,0,1,0,0.2,0,12755.0,0.38275862069,0.313648293963,0,0,1
4026790,SALLISAW,Oklahoma,32-Town: Distant,Medium,High,72.9,0,1,0,4.0,0,0.0,0.166239472721,7416.0,0.0184416781927,0.0133702166897,1,0,0.0133702166897,1,0.0184416781927,0,1,0.0,0.0248962655602,0.285846011987,0,1,0,0.12969110189,4.0,7416.0,0.0,0.166239472721,0.285846011987,0,0,1,0.12969110189,0,7416.0,0.285846011987,0.0,1,0,0
1602850,SALMON DISTRICT,Idaho,33-Town: Remote,Small,Average,78.2,0,1,0,6.0,0,0.687635574837,0.105856832972,8303.0,0.0492880613363,0.026286966046,1,0,0.026286966046,1,0.0492880613363,0,1,0.687635574837,0.00109529025192,0.363636363636,0,1,0,0.120613362541,6.0,8303.0,0.687635574837,0.105856832972,0.363636363636,0,0,1,0.120613362541,0,8303.0,0.363636363636,0.687635574837,0,0,0
3625500,SALMON RIVER CENTRAL SCHOOL DISTRICT,New York,42-Rural: Distant,Large,High,66.1,0,1,0,3.0,0,0.014126394052,0.150185873606,31350.0,0.0120481927711,0.0126823081801,1,0,0.0126823081801,1,0.0120481927711,0,1,0.014126394052,0.00190234622701,0.289790741915,0,1,0,0.23630944832,3.0,31350.0,0.014126394052,0.150185873606,0.289790741915,0,0,1,0.23630944832,0,31350.0,0.289790741915,0.014126394052,0,0,1
4900870,SALT LAKE DISTRICT,Utah,12-City: Mid-size,Medium,Average,70.7,0,1,0,44.0,0,0.253008530252,0.142240390431,9026.0,0.0163870004323,0.0149329979958,1,0,0.0149329979958,1,0.0163870004323,0,1,0.253008530252,0.0416945022989,0.272252131882,0,1,0,0.101784493261,44.0,9026.0,0.253008530252,0.142240390431,0.272252131882,0,0,1,0.101784493261,0,9026.0,0.272252131882,0.253008530252,1,0,0
400047,SALT RIVER PIMA-MARICOPA  COMMUNITY SCHOOLS,Arizona,41-Rural: Fringe,Small,Average,100.0,0,0,0,2.0,1,0.0,0.0,23427.0,0.0136518771331,0.0,0,0,0.0,0,0.0136518771331,0,0,0.0,0.00682593856655,0.716723549488,0,0,1,,2.0,23427.0,0.0,0.0,0.716723549488,0,0,0,,0,23427.0,0.716723549488,0.0,1,0,0
4838610,SALTILLO ISD,Texas,43-Rural: Remote,Medium,Average,89.5,0,1,0,1.0,0,0.671385237614,0.0,12700.0,0.0272373540856,0.0272373540856,1,0,0.0272373540856,1,0.0272373540856,0,1,0.671385237614,0.0233463035019,0.322957198444,0,1,0,0.194747081712,1.0,12700.0,0.671385237614,0.0,0.322957198444,0,0,1,0.194747081712,0,12700.0,0.322957198444,0.671385237614,0,0,1
4503460,SALUDA 01,South Carolina,41-Rural: Fringe,Medium,High,67.8,0,1,0,5.0,0,0.198709997519,0.23393698834,9781.0,0.0145131086142,0.0173220973783,1,0,0.0173220973783,1,0.0145131086142,0,1,0.198709997519,0.327715355805,0.285580524345,0,1,0,0.113202247191,5.0,9781.0,0.198709997519,0.23393698834,0.285580524345,0,0,1,0.113202247191,0,9781.0,0.285580524345,0.198709997519,1,0,0
4838640,SAM RAYBURN ISD,Texas,42-Rural: Distant,Medium,Average,75.0,0,1,0,2.0,0,0.481751824818,0.0,8993.0,0.036036036036,0.036036036036,1,0,0.036036036036,1,0.036036036036,0,1,0.481751824818,0.0112612612613,0.317567567568,0,1,0,0.135540540541,2.0,8993.0,0.481751824818,0.0,0.317567567568,0,0,1,0.135540540541,0,8993.0,0.317567567568,0.481751824818,0,0,1
4838670,SAMNORWOOD ISD,Texas,43-Rural: Remote,Small,High,55.6,0,1,0,1.0,0,0.425,0.0,15069.0,0.0,0.00990099009901,1,0,0.00990099009901,1,0.0,0,1,0.425,0.0891089108911,0.346534653465,0,1,0,0.227722772277,1.0,15069.0,0.425,0.0,0.346534653465,0,0,1,0.227722772277,0,15069.0,0.346534653465,0.425,0,0,0
3704140,SAMPSON COUNTY SCHOOLS,North Carolina,42-Rural: Distant,Large,High,76.4,0,1,0,18.0,0,0.531872367764,0.0648154757656,9133.0,0.012585945694,0.014916676378,1,0,0.014916676378,1,0.012585945694,0,1,0.531872367764,0.268966320942,0.278056170609,0,1,0,0.127165812762,18.0,9133.0,0.531872367764,0.0648154757656,0.278056170609,0,0,1,0.127165812762,0,9133.0,0.278056170609,0.531872367764,0,0,0
4838700,SAN ANGELO ISD,Texas,13-City: Small,Large,Average,84.0,0,1,0,27.0,0,0.318481785237,0.122563417891,10537.0,0.0159398288711,0.0153187965774,1,0,0.0153187965774,1,0.0159398288711,0,1,0.318481785237,0.0556168920784,0.276497377864,0,1,0,0.138920093845,27.0,10537.0,0.318481785237,0.122563417891,0.276497377864,0,0,1,0.138920093845,0,10537.0,0.276497377864,0.318481785237,1,1,0
4838730,SAN ANTONIO ISD,Texas,11-City: Large,Large,Low,63.3,0,1,0,100.0,0,0.302354320075,0.0681071164675,10036.0,0.00101216404287,0.000903717895422,1,0,0.000903717895422,1,0.00101216404287,0,1,0.302354320075,0.0743398340774,0.24403998048,0,1,0,0.13515046903,100.0,10036.0,0.302354320075,0.0681071164675,0.24403998048,0,0,1,0.13515046903,0,10036.0,0.24403998048,0.302354320075,1,0,0
4800200,SAN ANTONIO SCHOOL FOR INQUIRY & CREATIVITY,Texas,11-City: Large,Small,High,100.0,0,0,1,2.0,0,0.131487889273,0.0634371395617,9901.0,0.00536193029491,0.0107238605898,1,0,0.0107238605898,0,0.00536193029491,1,0,0.131487889273,0.058981233244,0.45308310992,1,0,0,0.124932975871,2.0,9901.0,0.131487889273,0.0634371395617,0.45308310992,0,1,0,0.124932975871,0,9901.0,0.45308310992,0.131487889273,1,0,0
4838760,SAN AUGUSTINE ISD,Texas,43-Rural: Remote,Large,High,63.8,0,1,0,3.0,0,0.367056431113,0.104219623793,10705.0,0.00231481481481,0.00231481481481,1,0,0.00231481481481,1,0.00231481481481,0,1,0.367056431113,0.576388888889,0.233796296296,0,1,0,0.171157407407,3.0,10705.0,0.367056431113,0.104219623793,0.233796296296,0,0,1,0.171157407407,0,10705.0,0.233796296296,0.367056431113,0,0,0
4838790,SAN BENITO CISD,Texas,22-Suburb: Mid-size,Large,Low,72.3,0,1,0,22.0,0,0.418394777266,0.07226062468,10936.0,0.000536001429337,0.000178667143112,1,0,0.000178667143112,1,0.000536001429337,0,1,0.418394777266,0.00268000714669,0.25201000536,0,1,0,0.145580337229,22.0,10936.0,0.418394777266,0.07226062468,0.25201000536,0,0,1,0.145580337229,0,10936.0,0.25201000536,0.418394777266,1,0,0
634170,SAN BERNARDINO CITY UNIFIED,California,12-City: Mid-size,Large,High,54.3,0,0,1,74.0,0,0.0936630357001,0.147650473086,11112.0,0.00486124045446,0.00473086235798,1,0,0.00473086235798,0,0.00486124045446,1,1,0.0936630357001,0.152635500093,0.298863848016,1,0,0,0.0646926834705,74.0,11112.0,0.0936630357001,0.147650473086,0.298863848016,0,1,0,0.0646926834705,0,11112.0,0.298863848016,0.0936630357001,1,0,0
406960,SAN CARLOS UNIFIED DISTRICT,Arizona,33-Town: Remote,Medium,High,75.2,0,1,0,5.0,0,0.0951057198214,0.0387498947014,15841.0,0.0,0.0,1,0,0.0,1,0.0,0,1,0.0951057198214,0.000745712155108,0.282624906786,0,1,0,0.16927665921,5.0,15841.0,0.0951057198214,0.0387498947014,0.282624906786,0,0,1,0.16927665921,0,15841.0,0.282624906786,0.0951057198214,0,0,1
691030,SAN DIEGO COUNTY OFFICE OF EDUCATION,California,11-City: Large,Medium,Average,36.7,1,0,1,16.0,0,0.0705321699294,0.794382273296,127072.0,0.0125702059374,0.00534902380316,0,1,0.00534902380316,0,0.0125702059374,1,0,0.0705321699294,0.139074618882,0.672372292057,1,0,0,0.149907309322,16.0,127072.0,0.0705321699294,0.794382273296,0.672372292057,1,1,0,0.149907309322,1,127072.0,0.672372292057,0.0705321699294,1,0,0
4838820,SAN DIEGO ISD,Texas,33-Town: Remote,Medium,Low,72.5,0,1,0,4.0,0,0.483366505544,0.0,14485.0,0.0,0.0,1,0,0.0,1,0.0,0,1,0.483366505544,0.00146092037984,0.322132943755,0,1,0,0.158648648649,4.0,14485.0,0.483366505544,0.0,0.322132943755,0,0,1,0.158648648649,0,14485.0,0.322132943755,0.483366505544,0,0,0
634320,SAN DIEGO UNIFIED,California,11-City: Large,Large,Average,70.7,0,0,1,218.0,0,0.116971936563,0.226222291304,11388.0,0.00901093367312,0.008606547996,1,0,0.008606547996,0,0.00901093367312,1,1,0.116971936563,0.116638563134,0.306959248606,1,0,0,0.0647776162901,218.0,11388.0,0.116971936563,0.226222291304,0.306959248606,0,1,0,0.0647776162901,0,11388.0,0.306959248606,0.116971936563,1,0,0
634380,SAN DIEGUITO UNION HIGH,California,21-Suburb: Large,Large,Low,96.4,0,0,0,10.0,1,0.0465028355388,0.68752362949,9458.0,0.0668567807351,0.0585392902408,0,0,0.0585392902408,0,0.0668567807351,0,1,0.0465028355388,0.0102186311787,0.686470215463,0,0,1,0.0545683595293,10.0,9458.0,0.0465028355388,0.68752362949,0.686470215463,0,0,0,0.0545683595293,0,9458.0,0.686470215463,0.0465028355388,1,0,0
4838850,SAN ELIZARIO ISD,Texas,41-Rural: Fringe,Large,Low,77.7,0,1,0,6.0,0,0.335857082093,0.0455976180349,9448.0,0.0,0.00024727992087,1,0,0.00024727992087,1,0.0,0,1,0.335857082093,0.00123639960435,0.275222551929,0,1,0,0.149965380811,6.0,9448.0,0.335857082093,0.0455976180349,0.275222551929,0,0,1,0.149965380811,0,9448.0,0.275222551929,0.335857082093,1,0,0
4838900,SAN FELIPE-DEL RIO CISD,Texas,41-Rural: Fringe,Large,High,75.0,0,1,0,13.0,0,0.341067007428,0.0713601150068,9001.0,0.00309687409271,0.00251621020033,1,0,0.00251621020033,1,0.00309687409271,0,1,0.341067007428,0.0103551727475,0.277363785929,0,1,0,0.124922094261,13.0,9001.0,0.341067007428,0.0713601150068,0.277363785929,0,0,1,0.124922094261,0,9001.0,0.277363785929,0.341067007428,0,0,1
691111,SAN FRANCISCO COUNTY OFFICE OF EDUCATION,California,11-City: Large,Small,Average,28.3,1,0,1,4.0,0,0.000489995916701,0.871784401797,,0.0063829787234,0.0063829787234,0,1,0.0063829787234,0,0.0063829787234,1,0,0.000489995916701,0.344680851064,0.863829787234,1,0,0,0.370477568741,4.0,,0.000489995916701,0.871784401797,0.863829787234,1,1,0,0.370477568741,1,,0.863829787234,0.000489995916701,1,0,0
634410,SAN FRANCISCO UNIFIED,California,11-City: Large,Large,Average,79.5,0,0,1,116.0,0,0.464663724538,0.0,14459.0,0.00426187885383,0.00360899528473,1,0,0.00360899528473,0,0.00426187885383,1,1,0.464663724538,0.109648168299,0.331809938339,1,0,0,0.0751452665941,116.0,14459.0,0.464663724538,0.0,0.331809938339,0,1,0,0.0751452665941,0,14459.0,0.331809938339,0.464663724538,1,0,0
634425,SAN GABRIEL UNIFIED,California,21-Suburb: Large,Medium,Average,100.0,0,0,1,9.0,0,0.0848183687457,0.257368060315,7757.0,0.0108726752504,0.00815450643777,1,0,0.00815450643777,0,0.0108726752504,1,1,0.0848183687457,0.0213161659514,0.474678111588,1,0,0,0.0722871428571,9.0,7757.0,0.0848183687457,0.257368060315,0.474678111588,0,1,0,0.0722871428571,0,7757.0,0.474678111588,0.0848183687457,1,0,0
4838910,SAN ISIDRO ISD,Texas,43-Rural: Remote,Medium,High,100.0,0,1,0,2.0,0,0.329479768786,0.0852601156069,16806.0,0.00359712230216,0.0,1,0,0.0,1,0.00359712230216,0,1,0.329479768786,0.0,0.327338129496,0,1,0,0.231366906475,2.0,16806.0,0.329479768786,0.0852601156069,0.327338129496,0,0,1,0.231366906475,0,16806.0,0.327338129496,0.329479768786,0,0,1
634440,SAN JACINTO UNIFIED,California,22-Suburb: Mid-size,Large,High,83.7,0,0,1,12.0,0,0.119150186019,0.225768552967,9866.0,0.00945258128181,0.00862158512517,1,0,0.00862158512517,0,0.00945258128181,1,1,0.119150186019,0.0811259997923,0.298327620235,1,0,0,0.0593955077114,12.0,9866.0,0.119150186019,0.225768552967,0.298327620235,0,1,0,0.0593955077114,0,9866.0,0.298327620235,0.119150186019,1,0,0
691031,SAN JOAQUIN COUNTY OFFICE OF EDUCATION,California,41-Rural: Fringe,Medium,High,72.7,1,0,1,5.0,0,0.133387760229,0.459069928094,52517.0,0.030109145653,0.0188182160331,0,1,0.0188182160331,0,0.030109145653,1,0,0.133387760229,0.13059841927,0.674821226948,1,0,0,0.15287037037,5.0,52517.0,0.133387760229,0.459069928094,0.674821226948,1,1,0,0.15287037037,1,52517.0,0.674821226948,0.133387760229,1,0,0
3502340,SAN JON MUNICIPAL SCHOOLS,New Mexico,43-Rural: Remote,Small,High,68.0,0,1,0,3.0,0,0.0328282828283,0.252525252525,18457.0,0.0331125827815,0.0397350993377,1,0,0.0397350993377,1,0.0331125827815,0,1,0.0328282828283,0.00662251655629,0.35761589404,0,1,0,0.203178807947,3.0,18457.0,0.0328282828283,0.252525252525,0.35761589404,0,0,1,0.203178807947,0,18457.0,0.35761589404,0.0328282828283,0,0,0
634590,SAN JOSE UNIFIED,California,11-City: Large,Medium,Low,82.3,0,0,1,52.0,0,0.13702414498,0.276368860158,11178.0,0.0116135408945,0.0109649122807,1,0,0.0109649122807,0,0.0116135408945,1,1,0.13702414498,0.0336051396096,0.310816654312,1,0,0,0.0618693520032,52.0,11178.0,0.13702414498,0.276368860158,0.310816654312,0,1,0,0.0618693520032,0,11178.0,0.310816654312,0.13702414498,1,0,0
4900900,SAN JUAN DISTRICT,Utah,43-Rural: Remote,Large,High,76.0,0,1,0,13.0,0,0.089745520253,0.0762686342418,13507.0,0.0130407124682,0.0155852417303,1,0,0.0155852417303,1,0.0130407124682,0,1,0.089745520253,0.00349872773537,0.328880407125,0,1,0,0.135620229008,13.0,13507.0,0.089745520253,0.0762686342418,0.328880407125,0,0,1,0.135620229008,0,13507.0,0.328880407125,0.089745520253,0,0,0
5307650,SAN JUAN ISLAND SCHOOL DISTRICT,Washington,43-Rural: Remote,Large,Low,93.5,0,1,0,5.0,0,0.274482758621,0.39724137931,9703.0,0.042904290429,0.045104510451,1,0,0.045104510451,1,0.042904290429,0,1,0.274482758621,0.014301430143,0.345434543454,0,1,0,0.0960396039604,5.0,9703.0,0.274482758621,0.39724137931,0.345434543454,0,0,1,0.0960396039604,0,9703.0,0.345434543454,0.274482758621,0,0,0
634620,SAN JUAN UNIFIED,California,21-Suburb: Large,Large,Average,97.7,0,0,1,76.0,0,0.273072520124,0.26922028601,9936.0,0.0260601551706,0.0293336167499,1,0,0.0293336167499,0,0.0260601551706,1,1,0.273072520124,0.0798384525454,0.362163885641,1,0,0,0.0631789464788,76.0,9936.0,0.273072520124,0.26922028601,0.362163885641,0,1,0,0.0631789464788,0,9936.0,0.362163885641,0.273072520124,1,0,0
634680,SAN LEANDRO UNIFIED,California,13-City: Small,Medium,Average,95.1,0,0,1,12.0,0,0.160130718954,0.333333333333,12871.0,0.00591918042117,0.00443938531588,1,0,0.00443938531588,0,0.00591918042117,1,1,0.160130718954,0.161752988048,0.316903813318,1,0,0,0.0746006135666,12.0,12871.0,0.160130718954,0.333333333333,0.316903813318,0,1,0,0.0746006135666,0,12871.0,0.316903813318,0.160130718954,1,1,0
634710,SAN LORENZO UNIFIED,California,21-Suburb: Large,Large,High,84.7,0,0,1,18.0,0,0.115515665254,0.3030831879,9877.0,0.00818634483923,0.00734239176302,1,0,0.00734239176302,0,0.00818634483923,1,1,0.115515665254,0.131572284581,0.340703856866,1,0,0,0.0654272245138,18.0,9877.0,0.115515665254,0.3030831879,0.340703856866,0,1,0,0.0654272245138,0,9877.0,0.340703856866,0.115515665254,1,0,0
634740,SAN LORENZO VALLEY UNIFIED,California,41-Rural: Fringe,Large,Low,83.8,0,0,1,7.0,0,0.0841708542714,0.540829145729,6562.0,0.0318302387268,0.0273209549072,1,0,0.0273209549072,0,0.0318302387268,1,1,0.0841708542714,0.0153846153846,0.276657824934,1,0,0,0.0669981437285,7.0,6562.0,0.0841708542714,0.540829145729,0.276657824934,0,1,0,0.0669981437285,0,6562.0,0.276657824934,0.0841708542714,1,0,0
634800,SAN LUIS COASTAL UNIFIED,California,13-City: Small,Medium,Low,90.2,0,0,1,16.0,0,0.171277221895,0.397292525015,10429.0,0.0304035378662,0.0288833609729,1,0,0.0288833609729,0,0.0304035378662,1,1,0.171277221895,0.0143725815368,0.337341072416,1,0,0,0.0858112216694,16.0,10429.0,0.171277221895,0.397292525015,0.337341072416,0,1,0,0.0858112216694,0,10429.0,0.337341072416,0.171277221895,1,1,0
691032,SAN LUIS OBISPO COUNTY OFFICE OF EDUCATION,California,41-Rural: Fringe,Small,High,100.0,1,0,1,4.0,0,0.193937470243,0.638708141565,60936.0,0.104667609618,0.033946251768,0,1,0.033946251768,0,0.104667609618,1,0,0.193937470243,0.031117397454,0.760961810467,1,0,0,0.302263083451,4.0,60936.0,0.193937470243,0.638708141565,0.760961810467,1,1,0,0.302263083451,1,60936.0,0.760961810467,0.193937470243,1,0,0
4838970,SAN MARCOS CISD,Texas,32-Town: Distant,Large,High,88.6,0,1,0,10.0,0,0.338473960436,0.194428744449,9934.0,0.00941619585687,0.00766747376917,1,0,0.00766747376917,1,0.00941619585687,0,1,0.338473960436,0.0538068334679,0.285041700296,0,1,0,0.150047080979,10.0,9934.0,0.338473960436,0.194428744449,0.285041700296,0,0,1,0.150047080979,0,9934.0,0.285041700296,0.338473960436,1,0,0
634880,SAN MARCOS UNIFIED,California,13-City: Small,Large,Average,80.5,0,0,1,19.0,0,0.188437228901,0.364295451729,9882.0,0.00762118240403,0.00941440179322,1,0,0.00941440179322,0,0.00762118240403,1,1,0.188437228901,0.0317736060521,0.272401232838,1,0,0,0.0748690078038,19.0,9882.0,0.188437228901,0.364295451729,0.272401232838,0,1,0,0.0748690078038,0,9882.0,0.272401232838,0.188437228901,1,1,0
634860,SAN MARINO UNIFIED,California,21-Suburb: Large,Medium,Low,100.0,0,0,1,4.0,0,0.409453302961,0.489179954442,9749.0,0.0120817843866,0.00991325898389,1,0,0.00991325898389,0,0.0120817843866,1,1,0.409453302961,0.00712515489467,0.355018587361,1,0,0,0.0778843179709,4.0,9749.0,0.409453302961,0.489179954442,0.355018587361,0,1,0,0.0778843179709,0,9749.0,0.355018587361,0.409453302961,1,0,0
691033,SAN MATEO COUNTY OFFICE OF EDUCATION,California,21-Suburb: Large,Small,Average,19.4,1,0,1,10.0,0,0.0625,0.914670460561,,0.031914893617,0.00354609929078,0,1,0.00354609929078,0,0.031914893617,1,0,0.0625,0.0921985815603,0.542553191489,1,0,0,0.578421985816,10.0,,0.0625,0.914670460561,0.542553191489,1,1,0,0.578421985816,1,,0.542553191489,0.0625,1,0,0
635070,SAN PASQUAL VALLEY UNIFIED,California,41-Rural: Fringe,Small,High,75.6,0,0,1,5.0,0,0.0153111623312,0.0671715508726,14889.0,0.0,0.00267737617135,1,0,0.00267737617135,0,0.0,1,1,0.0153111623312,0.00803212851406,0.242302543507,1,0,0,0.109772423025,5.0,14889.0,0.0153111623312,0.0671715508726,0.242302543507,0,1,0,0.109772423025,0,14889.0,0.242302543507,0.0153111623312,1,0,0
4839000,SAN PERLITA ISD,Texas,42-Rural: Distant,Small,High,93.8,0,1,0,3.0,0,0.369014084507,0.0,14189.0,0.0106761565836,0.00711743772242,1,0,0.00711743772242,1,0.0106761565836,0,1,0.369014084507,0.0142348754448,0.291814946619,0,1,0,0.170782918149,3.0,14189.0,0.369014084507,0.0,0.291814946619,0,0,1,0.170782918149,0,14189.0,0.291814946619,0.369014084507,0,0,1
635130,SAN RAMON VALLEY UNIFIED,California,21-Suburb: Large,Large,Low,100.0,0,0,1,35.0,0,0.162834465265,0.712953113493,10641.0,0.0235808486239,0.0225415711009,1,0,0.0225415711009,0,0.0235808486239,1,1,0.162834465265,0.0219681766055,0.30504587156,1,0,0,0.0675530658267,35.0,10641.0,0.162834465265,0.712953113493,0.30504587156,0,1,0,0.0675530658267,0,10641.0,0.30504587156,0.162834465265,1,0,0
4839030,SAN SABA ISD,Texas,33-Town: Remote,Small,Average,84.4,0,1,0,3.0,0,0.500943989931,0.0,11612.0,0.0234260614934,0.0234260614934,1,0,0.0234260614934,1,0.0234260614934,0,1,0.500943989931,0.00292825768668,0.298682284041,0,1,0,0.183426061493,3.0,11612.0,0.500943989931,0.0,0.298682284041,0,0,1,0.183426061493,0,11612.0,0.298682284041,0.500943989931,0,0,0
407430,SAN SIMON UNIFIED DISTRICT,Arizona,43-Rural: Remote,Small,Average,60.0,0,1,0,1.0,0,0.447619047619,0.0,26179.0,0.0,0.0357142857143,1,0,0.0357142857143,1,0.0,0,1,0.447619047619,0.0119047619048,0.345238095238,0,1,0,0.285833333333,1.0,26179.0,0.447619047619,0.0,0.345238095238,0,0,1,0.285833333333,0,26179.0,0.345238095238,0.447619047619,0,0,1
4603932,SANBORN CENTRAL SCHOOL DISTRICT 55-5,South Dakota,43-Rural: Remote,Small,Average,100.0,0,1,0,4.0,0,0.131782945736,0.291989664083,11050.0,0.0452261306533,0.0502512562814,1,0,0.0502512562814,1,0.0452261306533,0,1,0.131782945736,0.0,0.326633165829,0,1,0,0.256130653266,4.0,11050.0,0.131782945736,0.291989664083,0.326633165829,0,0,1,0.256130653266,0,11050.0,0.326633165829,0.131782945736,0,0,0
3306080,SANBORN REGIONAL SCHOOL DISTRICT,New Hampshire,41-Rural: Fringe,Medium,Low,94.8,0,1,0,4.0,0,0.655696202532,0.0,15762.0,0.0474226804124,0.0577319587629,1,0,0.0577319587629,1,0.0474226804124,0,0,0.655696202532,0.00927835051546,0.388659793814,0,1,0,0.157762557078,4.0,15762.0,0.655696202532,0.0,0.388659793814,0,0,1,0.157762557078,0,15762.0,0.388659793814,0.655696202532,1,0,0
2630780,SAND CREEK COMMUNITY SCHOOLS,Michigan,42-Rural: Distant,Medium,Average,79.2,0,0,1,2.0,0,0.150289017341,0.0,8540.0,0.04,0.0281081081081,1,0,0.0281081081081,0,0.04,1,1,0.150289017341,0.00864864864865,0.337297297297,1,0,0,0.112577540107,2.0,8540.0,0.150289017341,0.0,0.337297297297,0,1,0,0.112577540107,0,8540.0,0.337297297297,0.150289017341,0,0,1
4026880,SAND SPRINGS,Oklahoma,21-Suburb: Large,Medium,High,87.5,0,1,0,10.0,0,0.0,0.271954022989,8087.0,0.0291943828529,0.0253141167775,1,0,0.0253141167775,1,0.0291943828529,0,1,0.0,0.0554323725055,0.340724316334,0,1,0,0.126090169993,10.0,8087.0,0.0,0.271954022989,0.340724316334,0,0,1,0.126090169993,0,8087.0,0.340724316334,0.0,1,0,0
406740,SANDERS UNIFIED DISTRICT,Arizona,43-Rural: Remote,Large,High,70.1,0,1,0,3.0,0,0.11375432526,0.0287629757785,11852.0,0.0,0.000960614793468,1,0,0.000960614793468,1,0.0,0,1,0.11375432526,0.00480307396734,0.373679154659,0,1,0,0.146568160153,3.0,11852.0,0.11375432526,0.0287629757785,0.373679154659,0,0,1,0.146568160153,0,11852.0,0.373679154659,0.11375432526,0,0,0
3176380,SANDHILLS PUBLIC SCHOOLS,Nebraska,43-Rural: Remote,Small,Average,100.0,0,1,0,2.0,0,0.193548387097,0.100358422939,19076.0,0.0588235294118,0.0252100840336,1,0,0.0252100840336,1,0.0588235294118,0,1,0.193548387097,0.0,0.386554621849,0,1,0,0.256470588235,2.0,19076.0,0.193548387097,0.100358422939,0.386554621849,0,0,1,0.256470588235,0,19076.0,0.386554621849,0.193548387097,0,0,0
1735310,SANDOVAL CUSD 501,Illinois,41-Rural: Fringe,Small,High,84.2,0,1,0,3.0,0,0.481239804241,0.0872756933116,10297.0,0.0274725274725,0.03663003663,1,0,0.03663003663,1,0.0274725274725,0,1,0.481239804241,0.00732600732601,0.28021978022,0,1,0,0.0881735985533,3.0,10297.0,0.481239804241,0.0872756933116,0.28021978022,0,0,1,0.0881735985533,0,10297.0,0.28021978022,0.481239804241,0,0,1
4839120,SANDS CISD,Texas,43-Rural: Remote,Medium,Average,71.4,0,1,0,1.0,0,0.254641909814,0.0,18469.0,0.00892857142857,0.00892857142857,1,0,0.00892857142857,1,0.00892857142857,0,1,0.254641909814,0.0,0.25,0,1,0,0.1934375,1.0,18469.0,0.254641909814,0.0,0.25,0,0,1,0.1934375,0,18469.0,0.25,0.254641909814,0,0,1
